content,sentiment_value
"@Deadspin @Rlblack1Rob My guess is he's just a convenient target for misplaced anger.  What they're really mad at is how they played.",0.521
"Still can't log into my fucking Snapchat#Snapchat #snap",0.9
"A little nose irritation and a little more chills on my body. I'm so not into flu, into flu, into flu #FallSongs",0.542
"@ggreenwald Smh, remove ideologically bankrupt and opportunistic establishment now. They're burning all bridges and social contracts. ",0.521
"Don't get #bitter get #BETTER",0.312
"I get embarrassed at the slightest things and then I'll fret about it all day I hate it",0.438
"My little sister sure can hold a grudge \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82",0.333
"@jwolfie_ why you gotta use the dark skin emoji #offended",0.525
"This is a joke @SomersetCCC ",0.312
"@Felisariel Your stomach growl woke you up, huh?",0.292
"maps by the yeah yeah yeahs came on the radio today and i almost burst into tears",0.292
"Michelle, who did NOTHING is hating on Nicole's game hahaha....  #bb18",0.396
"Like I can't do 12 hours worth of standing or calorie burning in 3 hours \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad #1stworldprobs4vs",0.458
"schneiderlin taking his revenge for the 2 fouls",0.396
"@cameronNewton #colinkaepernick protests because of the unjust murder of #keithlamontscott in North Carolina #injustice  #speakout",0.5
"ICQ is just making me mad!!!\xf0\x9f\x98\xa4 #icq ",0.729
"Sorry guys I have absolutely no idea what time i'll be on cam tomorrow but will keep you posted. #fuming",0.417
"@realDonaldTrump: No sense in taking out your wrath on innocent people because you think police shot an innocent man. #MakeAmericaSafeAgain",0.479
"Get to work and there's a fire drill. #fire  #outthere #inthedark",0.479
"The best revenge is massive success.",0.312
"People are #hurt and #angry and it's hard to know what to do with that #anger Remember, at the end of the day, we're all #humans #bekind",0.25
"Realest ever, relentless ever, inevitable that I win.",0.415
"@ChronAVT ummm, the blog says 'with Simon Stehr faking 7th'...I'll expect an investigation forthwith. This is an ",0.479
"Boycotting @DunkinDonuts till butter pecan comes back. I am furious",0.75
"Fucking hell. Rush for the damn train also no use. Fucking 4min wait. Still sweating.  #smrtruinslives",0.771
"The war is right outside your door #rage #USAToday",0.5
"Having a baby born too soon is #lifechanging 6 years on and it feels like only yesterday #sad #happy #angry #emotionalrollercoaster",0.375
"Houston might lose a coach tomorrow or by midnight. #yikes ?",0.312
"Undifferentiated otherwise patent closest patron braininess ideas that incense the offensive lineman: wHYaNEWG",0.375
"@JoeShennan Meanwhile @JoshuaMurrayBM and I are getting a 7.40am train. I hope you really, really enjoy that hotel, Shennan. #fuming",0.583
"Time wounds all heels.\\n\\n #DrunkJesus #rt #lol #wisdom #quote #comedy #self #Revenge  #hate #time #funny #politics #Trump #POTUS2016",0.375
"@JasonMillerinDC @realDonaldTrump Prudence suggests that a 8+% bump over 2-3 weeks should be viewed with SKEPTICISM. Media/HRC axis #angry",0.583
"Note to self ~ Stop laughing at things that offend you, it's ok to get mad at people \\n #NoteToSelf  #mad #upset",0.417
"Do not despise the Lord \xe2\x80\x99s #discipline, do not #resent his rebuke, because the #Lord disciplines those he loves... #Proverbs 3:11-12",0.5
"#firsttweetever sippin #hotchocolate wondering #why I finally gave in &lt;3 haha #hellloooootwitter - ...its because #facebookisforfamily ",0.292
"@_Mrs_Peel @lp_lisa @PaulRGoulden @LisaLuscious Might be the pout of a star baker tho !",0.5
"@Digger_forum he's also mostly (except for the synthetic testosterone bits) male, you raging sexist!",0.646
"@PediMGHHMS3 sickle cell if right pt background. Or could be JIA or an allergic reaction to a bite e.g. bee sting among others.",0.292
"This makes things easier and compact and less fiery or burdened by the weight of sexuality. One releases in the transmutation",0.198
"I am their fury. I am their patience. I am a conversation. \xf0\x9f\x92\x99\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9c\xa8",0.312
"Pro Tip: Go back to work when your kid reaches 20 mos old.  Stay home any longer, and you'll be absolutely miserable with the #tantrums.",0.542
"Yay bmth canceled Melbourne show fanfuckingtastic just lost a days pay and hotel fees not happy atm #sad ",0.562
"I just don't understand why everyone is so #angry we all just want to live and thrive don't we?",0.458
"@mofspades or maybe he's like my dad and no hair grows on his body... (I will always resent my mother's genes for taking this from me)",0.438
"so ef whichever butt wipe pulled the fire alarm in davis bc I was sound asleep #pissed #angry #upset #tired #sad #tired #hangry ######",0.896
"This uber driver TRIED it with me &amp; he'll feel my wrath",0.729
"I need a \xf0\x9f\x8d\xb1sushi date\xf0\x9f\x8d\x99 @AnzalduaG \xf0\x9f\x8d\x9dan olive guarded date\xf0\x9f\xa7\x80 @lexiereid369 and a \xf0\x9f\x91\x8a\xf0\x9f\x8f\xbcRockys date\xf0\x9f\x8d\x95 #tiff",0.354
"@ScottCarmichae1 @Murican_Stuff don't fret -- this guy is mad because when @realDonaldTrump  is elected he might have to get a real job",0.583
"Professor: introduce yourselves and say one interesting fact\\n\\nHi I'm Ethan and the Sun will engulf our planet in a fiery explosion one day",0.438
"@TrussElise Obama must be fuming.. lol",0.5
"@dcexaminer Democrats and their voters have zero tolerance for honesty. They associate honesty with anger and hate.",0.667
"This provocation sets off a curiosity. An entity is feeding fuel to the fire. speaking quatrains. Hmmm America needs to be vigilant now",0.5
"@JohnKerry can be as indignant as he wants but the world knows Obama will do nothing and Putin will just do what he wants #Aleppo #Syria",0.479
"@alliex both, scrap *ll the rage instead",0.583
"Well, the lines for Sweden's goals sure sting.",0.312
"Before revenge you feel good after revenge you feel worse \xf0\x9f\x92\xaf @HillaryClinton",0.458
"Probably gonna end up seriously poorly at some point soon, so tired, and go from freezing to boiling in the space of seconds",0.625
"@rawhidevelvet No offense, but isn't it a little late to be getting a radio broadcast degree? Isn't that going to be over in a decade or 2?",0.325
"@Uncle_Brown22 yeah dude! Appreciate the #support! #Notorious on ABC, peep it! #grateful ",0.208
"Someone throw a snap dance party for LO. Rest Up big Homie \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbe",0.375
"When anger rises, think of the consequences. #quote #wisdom ",0.333
"Just paid for chicken at @panerabread and didn't even get any \xf0\x9f\x98\x91\xf0\x9f\x98\x91\xf0\x9f\x98\x91 there goes 4 dollars and me as a customer #angry",0.729
"Fuking fuming \xf0\x9f\x98\xa4",0.854
"Everyone is raging",0.625
"@EliTheProphet_ @ChrisMellini this is an automatic L for me but ima keep trying fam  #thewengerway",0.438
"@a_mxe7 hah don't speak to me or my cousin like that, mind a had the displeasure of seeing u bare faced on eh train, no a pretty sight mate",0.479
"(whisper) I cannot frown.",0.333
"If ydu yell 'fire' in a crowded theater you will burst into flames. It's a cool trick, bu: only once.",0.396
"@WestonKoury so leafy can roast the Pokemon go kid but not you what an outrage that just means that he is more relevant than y-I mean kisses",0.491
"Sometimes the best motivations come from 'proving them wrong' #energy  #MotivationalQuotes",0.25
"I'm about to block everyone everywhere posting about the storm. I think everyone is aware of the damn rain and what not so quit. #damn ",0.812
"Did we miss the fact that #BurkeRamsey swung &amp;hit his sister #JonBenet in the face with a golf club previously out of a fit of ?",0.417
"@_Inferno217_ @PaladinsGame ummm that dragons fury though..",0.271
"Now that the n word is normalized by the media? Just wow. No words for this . No. Words. For . This. Frog been boiling in the pot via media.",0.509
"2 biggest fears: incurable STD's and pregnancy...I mean, they're basically the same thing anyway #forlife #annoying #irritation #weirdsmells",0.583
"@EE your website is making me feel violent rage and your upgrade options aren't helping either. #Aaaaarrrrgghhh #iwanttocancel #rage",0.737
"Can we get a shot of Lingys face at 1/4 time ? Pretty sure it would be more red then his hair #fuming #pretendinghesok #ruok #AFLCatsSwans",0.604
"@BearGrylls for your next series will u do a celebrity firefighting show and just chuck them all in a burning building and do the voiceover?",0.458
"@TalkTalkCare  how on earth can I send an email to you? Very annoyed customer!!! ",0.708
"@EliTheProphet_ @ChrisMellini this is an automatic L for me but ima keep trying fam #relentless #thewengerway",0.267
"Anger, resentment, and hatred are the destroyer of your fortune today.",0.396
"Clash of the titans and wrath of the titans \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbe\xf0\x9f\x99\x8c\xf0\x9f\x8f\xbe\xf0\x9f\x99\x8c\xf0\x9f\x8f\xbe \xf0\x9f\x94\xa5",0.312
"@SharadK7 awaiting to see ur new avataar #rowdy #action #angry young man",0.417
"Just joined #pottermore and was sorted into HUFFLEPUFF \xf0\x9f\x98\xa1\xf0\x9f\x98\xa1\xf0\x9f\x98\xa1 #fuming",0.708
"@virginmedia I've been disconnected whilst on holiday \xf0\x9f\x98\xa4 but I don't move house until the 1st October \xf0\x9f\xa4\x94 ",0.396
"@GriffinBowie23 @AliMcClimond sorry to #offend u griffin!!",0.479
"Fake people irritate me",0.562
"I'd pay good money to watch someone slap that pout off Candice.",0.646
"Fast and furious 6 this Monday 10 pm on mbc 2 \xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d",0.271
"Zero help from @ups customer service. Just pushing the buck back and forth and promising callbacks that don\xe2\x80\x99t happen.  #loathing",0.646
"Projection is perception. See it in someone else? You also at some level have that within you. #anger #worry",0.417
"ESPN just assumed I wanted their free magazines ",0.271
"Why did Alex just growl at me.. \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82",0.312
"Have wee pop socks on and they KEEP FALLING OFF INSIDE MY SHOES ",0.562
"Aidy: *has a physics question*\\nAidy: '... ok, I'm not gonna ask Tristan cause I don't wanna aggravate her'",0.319
"@SlaveGuinevere its more of a little prick than a sting .......... but you have to come to Tennessee to get it1",0.417
"#TheWordOfGOD #taught, #preached #correctly will #ComfortTheAfflicted &amp; #AfflictTheComfortable; it will #offend &amp; #TellTheTruth #AboutSin!",0.438
"A @FirstBSA not turning up? Why am I not surprised. Late for work again! #fuming",0.688
"@Bungie spent over 2 fucking hours and still can't get that dam SIVA fragment on Fellwinters peak mountain ",0.812
"@serendipity127_ @zombiecalorie @Angel_Eyes66 I'm sensing a theme here tho lol ",0.271
"@xxmariab listen yh don't provoke me cos I'll make you cry",0.604
"@jennylhowe I am angry at the student for being a racist, and the teacher for not stopping it, and at the class for letting it go by.",0.708
"Changed my clothes at work and had my pre-workout..  In route to the gym and there is traffic all over - pre workout kicking in.. #rage",0.458
"What the fuck am I supposed to do with no lunch, no dinner, no money and I'm off to work #furious #hangry #day5",0.729
"i swear to god the worst drug is loving someone. physical withdrawals aren't that bad, emotional withdrawals sting a little more",0.375
"@Lesdoggg take me with you!! JK. Have fun, relax, get a massage or two and chill. Don't eat the cucumbers, most places frown on that.",0.271
"The outrage over Kessel's tweet by butthurt USA players is hilarious.",0.354
"@Plasma_Assassin @ArmouredDove @BallsOnY0u N-no. Because of your wrath.",0.438
"smh customers getting angry at me bc i aint got no marlboro lights in the gas hut. i called them in 2 hours ago, fuck you.",0.729
"if we let that in id be fuming poor keeping",0.562
"@marthalyssa yep. LOL ",0.438
"@iamsrk what's up w the gender bias? #indignant This fancypants saddler's daughter will opt for the leather jacket, thank you very much.",0.5
"SOMEONE LET SNAKES IN MY HOUSE, I BET IT @Ya_Boi_Huck I KILL THAT BUGGER WHEN I GET MY HANDS ON HIM #rage #HuckFP2",0.771
"@TeamShanny legit why i am so furious with him, people are such fucking idiots.",0.875
"@aGirlHasNo_Name @MdlMurray shot by black police woman Typical looney toon thinking. #Hillary #divide  #chaos",0.583
"I think it's time to change my #irate motif, now that #TalkLikeAPirate Day is over, but...Pirate Minion is so cute, I don't want to. \xf0\x9f\x98\x9f",0.417
"Got a $20 tip from a drunk Uber passenger. Today I get a $25 parking ticket. I'd blame karma but my dumb ass forgot to pay the meter. #rage",0.708
"@Claymakerbigsi @toghar11 @scott_mulligan_ @BoxingFanatic_ Fucker blocked me 2 years ago over a question lol - proper holds a grudge old Joe",0.625
"@vladfucker69 i look rabid",0.472
"@m_t_f_72 I'm not surprised, I would be fuming! \xf0\x9f\x98\xa4",0.479
"@MarianKeyes the pout tips me over the edge. I am most definitely AGIN. Who the feic bakes with full make up and boots with heels!!!!",0.49
