content,sentiment_value
"@_miasienna ITS ALREADY FUCKING 1 ... Ok well I love having panic attacks in the afternoon",0.917
"but throughout that entire thing I was shaking rlly bad and my heart was racing and I was almost in tears lmao (thanks mr.*****)",0.917
"Does this blow your mind as much as it blew mine, or did I just sexually harass someone? #WHOA #Mindblown #huh #setback #fright #madashell \xf0\x9f\x98\x82",0.667
"The whole idea f a nation revolves around Kashmir &amp; global terrorism: evrn don't care their kids dying of hunger. #NawazFightsForKashmir",0.75
"@1NatalieMaines Can you imagine being the person who has to spray tan him? ",0.28
"What do Aquila, Ajahnae, and Euriechsa have in common besides ridiculously stupid,horrible,ugly, God awful names? Tracey IS NOT their father",0.396
"@Delta stuck on runway after being diverted to Fargo. Continuously told just 10 more mins for the past 4 hours. No food/water offered #awful",0.667
"Penny dreadful 3 temporada",0.479
"#Trump \xe2\x80\x99s \xe2\x80\x98Make America Great Again\xe2\x80\x99 plan is exactly like the first 15 minutes of the #movie #ChildrenOfMen.\\n\\n#cages #terrorism #refugees",0.521
"@aIakazamjackass been better. It's really stupid don't worry",0.339
"@darwinwatersons @pennyfitzger31 @gumballwatter15 ok but why tomorrow a horrible day, my day was great!",0.271
"@TheRachelFisher i've seen a bunch of that on another twitter feed and I remember you had an opinion on it #shocking",0.479
"@nigglydz lydiaaaa, we were the only ones that were supposed to know that you make me nervous \xf0\x9f\x98\xb6",0.75
"I hate when people say 'I need to talk to you or we need to talk.' My anxiety immediately goes up...",0.875
"@ThomasHCrown @laurakfillault As a historic evangelical, I wonder if the Donatists had a point? What dreadful clergy in my fmr. circles.",0.375
"Need good vibes for my doctors appointment tomorrow! ",0.625
"I seriously hope these chances Celtic are missing are going to come back to haunt them with an Alloa sucker punch",0.479
"Still salty about that fire alarm at 2am this morning.",0.5
"@SenatorReid @HillaryClinton @DanEggenWPost @realDonaldTrump Even the painting is orange!  #terrible #Election2016",0.354
"Not setting an alarm to nap &gt;&gt;",0.16
"@HartRamsey #UPLIFT If you're still discouraged it means UR Listening to the wrong voices &amp; looking to the wrong source. Look to the LORD!",0.312
"the ending of how I met your mother is dreadful",0.333
"I don't know what's worse, the new Pizza Hut commercials or the pizza that Pizza Hut makes. #horrible",0.312
"#TerrorStatePak @sardesairajdeep Pakistan invitadated 4 times in India and why we worry to invade our own land #PoK?  Which is disputed.",0.604
"I wonder if Corey will vote for Nicole?? #snacole #bb18 #paulsgonnawin #finale #halfamill #nervous",0.542
"When you just want all the attention #cantsleep #nervous",0.771
"The moment you bring her to meet your best friend and you're nervous af! \xf0\x9f\x98\xac\xf0\x9f\x98\x86 #nervous #thefriendtest",0.771
"Have to say that third City kit is fucking awful. Someone at Nike wants shooting.",0.521
"@scotydoesntkn0 start buying Death Wish Coffee and shake hands with espresso every now and then.",0.333
"Thoroughly enjoying AHS tonight. #ahs  #americanhorrorstory",0.146
"You want  bad service use #frontier they have #terrible service. Go to #AT&amp;T anybody is better. I am going to complain to better business",0.333
"this girl at my new school is so pretty i am ",0.208
"@gfunk85 @officialpes you must have been one of 'them'. Those that used long balls to win matches. Your reign of terror is over, accept it",0.417
"#terror @sjdonghaev i love you",0.292
"@bt_uk appointment booked between 1-6 today, waited in all day and nobody showed up, also requested a call back and never got one ",0.433
"Chart music is pretty much ALL the same.. #horrific",0.375
"@Avanquest i have unsubscribed 3 times from your spam emails still coming? STOP THE EMAILS #avanquest #software #terrible",0.438
"Shriekfest is lining up VOLUNTEERS! Oct 6-9, only serious inquiries please!  shriekfest@aol.com  see free films!  #horror",0.271
"and I'm up from a dream where I said something really retarded on twitter and it got like 10000 retweets ",0.491
"searching for what pro and academic writers have to say about #writing #anxiety and #writersblock",0.729
"@LakersTakeover it ain't that serious. #HOUvsNE  #igotbetterthingstodotonightthandie",0.229
"#BB18 Michelle crying  again #shocking #bitter He's  just not that into you \xf0\x9f\x98\xa2#TeamNicole",0.521
"If you think you're good to go already, don't worry about it.",0.208
"Tho we haven't talked Jeff but the news is so sad and shocking. R.I.P Jeffrey",0.866
"Gosh #anxiety attacks turning into #Panic attacks are fucking ugly ....",0.833
"Annoyed with @TripAdvisorUK bullying me to download an app that eats my phone memory. Will seek alternative from now.  #tripadvisor",0.521
"@PatBlanchfield so you mean \xe2\x80\x9clike Uber but for despair for someone other than the driver'",0.455
"When my 4yo is gone I blast gothcore music. She has #anxiety &amp; I can't listen 2 it around her bcuz it's 'too spooky'. *sigh* #momlife",0.562
"Why do people gotta start so much drama ? Shoot me \xe2\x98\xb9\xef\xb8\x8f",0.646
"Biggest #THREAT 2 #GLOBAL #STABILITY? #climatechange #food #water #security #terrorism #russia #war #trump #clinton #geopolitics #korea $vwo",0.708
"Yo Yo Yo,my name is #DarthVader \\nI feel like I need to puff on my inhaler (I'm no rapper but that was some sick bars)  #bars #rap",0.25
"Why upping rooms makes a few apprehend leaving out charcoal ownership: UnZU",0.396
"@twinfjournal @TwinningLife111 @KCtwinflame @TFUnion1111 @Para_Priestess @cupidpoetry I went thru the same thing yesterday #panic better2day",0.625
"Fuckin restless",0.667
"Being shy is the biggest struggle of my life. \xf0\x9f\x99\x84",0.542
"Watching Paranormal Activity: The Ghost Dimension. I'm not sure how I feel about it yet. ",0.583
"Just got done watching Jeepers Creepers it was epic #horror #horrormoviesarebest #movies #movie #horrorfilm \xf0\x9f\x8e\xac\xf0\x9f\x93\xbd\xf0\x9f\x8e\xac",0.604
"At school, my classmate is with me at music class and he sang Hallelujah like, god, with my friend we were breathless.",0.22
"@LFC What an awful team",0.312
"@eclecticbrotha Thanks, big bro. It's shake and bake and you helped.",0.184
"Omg he kissed her\xf0\x9f\x99\x88  #w",0.062
"I absolutely love having an anxiety attack halfway through a family meal",0.729
"Howl at the moon with @HorrorSociety at @FatCatChicago next Wednesday the 28th for a FREE double feature of SILVER BULLET and CURSED ",0.333
"never afraid to start over",0.304
"I had really strange and awful dreams last night. I'd didn't even eat cheese before bed  #lovemysleep",0.52
"It's amazing how something gets stuck in your head, and you can't shake a memory...  Sometimes, I miss people a lot.  Wish they knew.",0.583
"@schokokitsune As much as I always eat....so no. -w- \\n\\nBut I shake all the time, so eeeeh. Maybe I should go see a doctor 'cause of it .w.",0.708
"That heart pounding, goosebumping nightmare experience! \xf0\x9f\x98\xa8 Woke up 3:00 in the morning with that scary, bad dream of mine. \xf0\x9f\x98\xb0",0.896
"@BowkerMorgan awe thanks morgs!!! love u lots girly \xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x98\x8a\xe2\x9d\xa4\xef\xb8\x8f",0.062
"@CP24 And I hope when the police met him at the subway that they took him straight to jail \xf0\x9f\x98\x95 #awful",0.562
"@madhav_pastey moral of the story, never check mails in the night. PS. Most notices have nothing much to worry about. @ashwinikn",0.354
"@hotpatooties more like quickie divorce ",0.216
"Just over a week until I start my new job in F1! Looking forward to it and cacking myself at the same time! #nervous",0.646
"@DSWT I despair at this madness! It's beyond #shocking it's cold blooded murder!  How long will #SouthAfrica stand by &amp;watch #WorldRhinoDay",0.771
"Another day Another flight \xf0\x9f\x99\x88  I swear my last ever @easyjet flight!!!! You take the LOVE out of flying #easyjet #horrific #alwaysdelayed",0.646
"Now #India is #afraid of #bad #terrorism.",0.646
"On the drive home today I heard a censored version of Spirits by The Strumbellas. 'Guns' replaced with 'dreams'. Just NO.  #censorship",0.333
"@ChrisChristie You have no Police credentials-You were a litigator. Nothing more-No Experience. #Sad #TrumpPuppet #Felon  #jersey4sale",0.521
"@icuminhoesasses Think about it if he need white peoples votes wouldn't just reach out about things that only concern them &amp; leave out rest?",0.5
"I lost my blinders .... #panic",0.975
"@AnthonyEinzig I'm so sorry. This is heartbreaking and so scary. If it can happen there it can happen anywhere. Please be safe \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb ",0.938
"@AfroNewtzz also your car hahahah 'oh we've broken down lemme just rearrange the car quickly' ",0.375
"@indiamarshall_ that's great! It's not easy!\\n&amp; it's amazing when nervousness turns into adrenaline \xf0\x9f\x98\x82\\nHad you had concerts as soloist before?",0.479
"10 page script due Friday for class. Who said I could do this MFA thing? #panic #GradSchoolProblems #someonetelltinafeytohireme",0.854
"@Miami4Trump Yeah, but bad part is the #terrorism #terror Muslims won't be the ones leaving #ObamaLegacy #nationalsecurity #disaster #Obama",0.63
"@officialShaky 'Operation Echoes' is gathering momentum ... #tense  #feelsick #excited",0.667
"@economictimes World knows #Pakistan is an epicentre of #terror. The #pakistan speech in UN has define their agenda",0.646
"@jade0208 unfortunately the diet is still on, so they will have to wait till Friday I'm afraid.",0.562
"#Question of the #day: what are some of your #nervous #habits? (biting fingernails, tapping your foot, clenching your teeth...)",0.521
"realising you have no conditioner after already shampooing \xf0\x9f\x98\x93\xf0\x9f\x98\x93 #nightmare",0.625
"\xe2\x80\x9cIt is not #death, that most people are #afraid of. It is getting to the end of #life only to realize that you never truly #lived.\xe2\x80\x9d",0.542
"Fosu-Mensa is having a nightmare 15 minutes. Difference between Premier League reserves and League 1 is still wide",0.375
"Some questions you get on Twitter make you want to despair. We've been so battered. We complain but aren't convinced things could be better.",0.66
"@cazzrhughes its reflective of the current political debate #awful",0.508
"@BBHOH #terrible Paul so deserved that win!!! #movie #ChildrenOfMen.\\n\\n#cages  #refugees",0.312
"Thanks for ripping me off again #Luthansa \xe2\x82\xac400 not enough for a one way flight to man from Frk then \xe2\x82\xac30 for a bag then free at gate #awful",0.521
"don't #worry, earthlings\\ni'm not real..\\n..OR AM I?",0.417
"It's not going to break you it's just going to shake you",0.333
"Rooney shocking attempted cross",0.375
"@Twitch how do I stop that horror movie themed commercial? Suddenly hearing screams is really not making me want to watch twitch. #anxiety",0.979
"@JonnyOwenFilm @ringsiderobbie1 can you remember that train Sunday after Froch v Kessler ? #nightmare",0.705
"Research has determined 70% of #laughter is actually .",0.25
"@City_tv  is like the big bully in class ruining everyone's lunch but instead of taking our lunch money they took away family feud ",0.5
"The kid at the pool yelling is about to get a foot up his ass. #shutup #parents #kids #horrible",0.375
"there is no shame in fear, what matters is how we face it.",0.375
"You sure have a lot to say about something that doesn't even concern you \xf0\x9f\x98\x89",0.44
"@RussiaInsider Really sad &amp; surprising. 1 side #Russia fighting against #IS &amp; on the other supporting #Pak which is epic centre 4 ",0.542
"My #anxiety is rising tonight and I'm not sure why. Sometimes I wonder if I'm a magnet for any free-floating anxiety in the universe.",0.917
"Nothing worse than an uber driver that can't drive. ",0.562
"@jessespector @nasboat old rich white religious guy supports republicans. Not shocking at all.",0.271
"And here we go again \xf0\x9f\x98\x93 ",0.479
"@lindseylouwho_ be nice if the Texans could hold onto the ball to give fuller and Hopkins a chance!!!  #TNF",0.229
